Name	Total Score	Steric	Desolvation	Acc	Donor	Metal	Smiles
Clu 7, Mem 3	-80.151260	-95.149773	16.433672	-0.930462	-0.504694	0.000000	CC(=O)Nc1cc(ccc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 21	-80.122513	-88.740761	9.782255	-0.527643	-0.636359	0.000000	Cc1c(c2c(cc1C(Cc3ccc(c(c3)O)OC)O)C(CN2)C)C
Clu 12, Mem 27	-80.095345	-88.690018	9.916274	-1.236020	-0.085585	0.000000	Cc1c2c(c(c(c1C(Cc3ccc(c(c3)O)OC)O)C)Cl)NCC2
Clu 3, Mem 31	-80.071228	-91.387848	13.563260	-0.826610	-1.420031	0.000000	[H]N=Cc1c(c(cc(c1Cl)C(Cc2ccc(c(c2)O)OC)O)O)O
Clu 67, Mem 13	-80.068085	-93.086311	14.012455	-0.717387	-0.276839	0.000000	Cc1cc(c(c(c1NC(=O)C)C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 81, Mem 3	-80.048210	-96.889282	18.150787	-0.712950	-0.596774	0.000000	CC(=O)Nc1cc(cc(c1OC)N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 13	-80.047386	-88.203766	8.935349	-0.534298	-0.244676	0.000000	Cc1cc(cc(c1)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 50, Mem 16	-80.046967	-91.945473	13.144135	-0.667266	-0.578364	0.000000	CNc1cc(c(c(c1)O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 52, Mem 8	-80.045143	-87.460258	12.565174	-0.940437	-4.209623	0.000000	CCNc1ccc(cc1NC(=O)OCC)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 30	-80.003960	-87.798500	9.956237	-1.259972	-0.901729	0.000000	CCNc1cc(ccc1Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 20, Mem 2	-80.000381	-87.808075	17.147346	-1.204651	-8.135001	0.000000	CNc1c2cc(cc(c2[nH]n1)F)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 27	-79.992989	-82.284012	7.184038	-4.064274	-0.828740	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)CCl)O)CCl)O
Clu 34, Mem 4	-79.988495	-72.421051	15.134718	-0.920402	-21.781763	0.000000	Cc1c2c(cc(cc2O)C(Cc3ccc(c(c3)O)OC)O)n[nH]1
Clu 21, Mem 4	-79.980415	-94.517830	17.349493	-0.764065	-2.048015	0.000000	Cc1c(c(c2c(c1C(Cc3ccc(c(c3)O)OC)O)cn[nH]2)N)C
Clu 67, Mem 10	-79.951241	-79.186302	17.241846	-11.099608	-6.907173	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)NC=O)C(=O)N)O
Clu 58, Mem 6	-79.931686	-90.195213	15.377145	-1.142588	-3.971031	0.000000	CCNc1cc(ccc1CNC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 40	-79.924088	-76.936340	8.227624	-6.366240	-4.849121	0.000000	Cc1cc(cc(c1O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 23, Mem 18	-79.899048	-89.478119	9.765953	-0.151140	-0.035739	0.000000	COc1ccc(cc1O)CC(c2cc3c(cc[nH]3)c(c2)Cl)O
Clu 46, Mem 20	-79.894753	-81.540047	10.571547	-6.311180	-2.615072	0.000000	Cc1cc(cc(c1O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 49, Mem 2	-79.887833	-87.375946	10.558853	-2.386935	-0.683811	0.000000	CCN(CC)c1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)O
Clu 73, Mem 5	-79.886238	-84.492348	10.901729	-5.396094	-0.899526	0.000000	CC(C)(C)c1cc(c(c(c1O)O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 69	-79.873070	-84.315758	13.108400	-7.516020	-1.149693	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC)C(=O)N)O
Clu 12, Mem 6	-79.867004	-78.390778	12.668770	-2.530277	-11.614722	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)CO)NCC3)O
Clu 40, Mem 20	-79.860909	-83.426666	14.464593	-0.376031	-10.522799	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)OC)NCCC3[NH3+])O
Clu 2, Mem 4	-79.850037	-89.336502	10.533039	-0.926732	-0.119860	0.000000	CCNc1c(cc(cc1C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 46, Mem 7	-79.842537	-84.328804	8.959907	-1.497102	-2.976538	0.000000	CCNc1cc(cc(c1)F)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 22	-79.818703	-81.058182	11.915350	-2.181044	-8.494826	0.000000	Cc1cc(cc(c1N)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 12	-79.799408	-84.276352	9.881208	-2.534320	-2.869953	0.000000	CCNc1cc([nH+]c2c1cn[nH]2)C(Cc3ccc(c(c3)O)OC)O
Head 42, Size=1	-79.790359	-86.337181	8.483765	-1.156260	-0.780675	0.000000	Cc1c[nH]c2c1C=C(CC2)C(Cc3ccc(c(c3)O)OC)O
Clu 19, Mem 2	-79.788742	-89.397835	12.206377	-1.335220	-1.262064	0.000000	COc1ccc(cc1O)CC(c2ccc(c3c2CCCN3)O)O
Clu 12, Mem 10	-79.774422	-89.553452	10.200523	-0.417669	-0.003826	0.000000	COc1ccc(cc1O)CC(c2cc3c(c(c2)F)NCC3)O
Head 70, Size=3	-79.747696	-87.624847	12.361146	-2.334258	-2.149722	0.000000	CCOC(=O)c1cc(cc(c1O)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 22	-79.717186	-90.323936	11.968216	-0.861809	-0.499661	0.000000	Cc1cc(c(c(c1NC)C)N)C(Cc2ccc(c(c2)O)OC)O
Clu 8, Mem 7	-79.676010	-87.876213	22.269915	-3.466138	-10.603586	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)NC(=O)N)O)NC=O)O
Clu 28, Mem 8	-79.670181	-93.602661	17.029882	-0.865473	-2.231921	0.000000	CCNc1cc([nH+]c2c1c(n[nH]2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 28, Mem 9	-79.653580	-88.961655	10.039135	-0.395460	-0.335603	0.000000	CCNc1c2[nH+]ccn2cc(n1)C(Cc3ccc(c(c3)O)OC)O
Clu 16, Mem 3	-79.647743	-91.395645	12.897074	-0.457305	-0.691866	0.000000	CNc1c(cc(c2c1CCO2)C(Cc3ccc(c(c3)O)OC)O)Cl
Head 65, Size=6	-79.640762	-85.249168	7.348928	-1.735918	-0.004607	0.000000	CCNc1ccc(cc1C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 7	-79.614426	-92.548729	13.729074	-0.648828	-0.145953	0.000000	CC(C)(C)c1cc(cc(c1O)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 19	-79.612846	-89.576996	10.835304	-0.868334	-0.002822	0.000000	[H]N=Cc1c(cc(c(c1O)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 23, Mem 14	-79.595505	-93.505562	14.314657	-0.390045	-0.014546	0.000000	CNc1c2[nH+]ccn2c(c(n1)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 2, Mem 17	-79.594063	-77.781792	8.992068	-7.563495	-3.240851	0.000000	Cc1c(c(ccc1C(Cc2ccc(c(c2)O)OC)O)NC)C
Clu 50, Mem 12	-79.548882	-87.621643	8.523431	-0.436075	-0.014584	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)O)C
Clu 0, Mem 93	-79.537865	-93.475235	15.880173	-1.125929	-0.816873	0.000000	Cc1cc(cc(c1NC=O)OC)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 8	-79.536064	-83.034470	11.217182	-1.741634	-5.977143	0.000000	[H]N=Cc1cc(cc(c1O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 74, Mem 3	-79.521400	-87.188599	13.219239	-2.797909	-2.754137	0.000000	CCNC(=O)c1cc(ccc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 26	-79.454201	-93.098648	15.098789	-1.044131	-0.410215	0.000000	CCNc1c(c(cc([nH+]1)C(Cc2ccc(c(c2)O)OC)O)N)C#N
Clu 0, Mem 55	-79.451622	-90.457817	12.473723	-0.786428	-0.681102	0.000000	[H]N=Cc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)O
Clu 40, Mem 23	-79.426926	-86.477058	9.844391	-0.399881	-2.394377	0.000000	CC1CCNc2c1c(cc(c2)C(Cc3ccc(c(c3)O)OC)O)Cl
Clu 65, Mem 5	-79.404648	-85.360641	8.467916	-2.505176	-0.006745	0.000000	CCNc1c(cc(cc1C(C)(C)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 1, Mem 6	-79.404312	-86.140625	11.225500	-1.932027	-2.557157	0.000000	Cc1cc(c2c(c[nH]c2[nH+]1)C)C(Cc3ccc(c(c3)O)OC)O
Clu 7, Mem 17	-79.396523	-84.722336	9.439281	-3.526851	-0.586620	0.000000	CCN(C)c1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 58, Mem 3	-79.394989	-90.795883	15.189644	-3.786237	-0.002513	0.000000	CCOC(=O)Nc1ccc(cc1NC)C(Cc2ccc(c(c2)O)OC)O
Clu 23, Mem 15	-79.382805	-80.423172	9.810448	-0.015361	-8.754720	0.000000	Cc1cc(cc2c1cc[nH]2)C(Cc3ccc(c(c3)O)OC)O
Clu 40, Mem 10	-79.370453	-87.916481	10.488403	-0.293706	-1.648666	0.000000	[H]N=C1CCNc2c1cc(cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 2, Mem 20	-79.366928	-89.892746	12.111389	-0.965566	-0.620008	0.000000	Cc1c(cc(c(c1Cl)O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 3, Mem 50	-79.351433	-70.949142	17.601042	-6.666089	-19.337238	0.000000	Cc1c(c([nH]c(=O)c1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 27, Mem 3	-79.332886	-88.785179	10.662303	-0.658952	-0.551053	0.000000	COc1ccc(cc1O)CC(c2cc3c(cc[nH+]c3c(c2)OC)N)O
Clu 4, Mem 11	-79.322021	-91.840103	13.946149	-0.994216	-0.433850	0.000000	CCc1c(cc(c(c1O)O)C(Cc2ccc(c(c2)O)OC)O)NCC
Head 45, Size=1	-79.312943	-85.801865	10.221826	-3.370848	-0.362050	0.000000	[H]N=C1CC(Cc2c1c(c[nH]2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 2, Mem 16	-79.298050	-85.892044	10.887331	-2.291057	-2.002281	0.000000	Cc1cc(c(c(c1O)O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 10	-79.293335	-85.755539	15.684597	-2.245354	-6.977036	0.000000	Cc1c(cc(cc1NC(=O)C)C(Cc2ccc(c(c2)O)OC)O)N
Clu 48, Mem 25	-79.291107	-88.189041	10.987621	-0.712610	-1.377071	0.000000	[H]N=Cc1c(c(c(cc1O)C(Cc2ccc(c(c2)O)OC)O)Cl)C
Clu 5, Mem 4	-79.287735	-93.317192	15.721185	-0.069469	-1.622250	0.000000	CC(=O)Nc1cc(cc(c1)NC)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 22	-79.287231	-84.954971	14.226660	-7.076198	-1.482734	0.000000	CCc1c(cc(cc1NC)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 23, Mem 10	-79.255333	-76.148010	11.460133	-2.884104	-11.683354	0.000000	COc1ccc(cc1O)CC(c2cc3cc[nH]c3c(c2)Cl)O
Head 27, Size=11	-79.232338	-83.096016	6.874656	-1.753334	-1.257643	0.000000	Cc1cc(cc2c1[nH+]ccc2)C(Cc3ccc(c(c3)O)OC)O
Clu 3, Mem 44	-79.230392	-81.588699	12.756930	-5.738547	-4.660067	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC=O)O
Head 19, Size=6	-79.227493	-79.467300	11.094557	-5.420454	-5.434296	0.000000	COc1ccc(cc1O)CC(c2cc(c(c3c2CCCN3)O)Cl)O
Clu 8, Mem 3	-79.224022	-96.443016	18.196825	-0.489100	-0.488747	0.000000	Cc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 67, Mem 9	-79.218025	-85.684639	17.406597	-7.035110	-3.904879	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)NC=O)C(=O)N)O
Clu 67, Mem 15	-79.206947	-77.789124	11.481437	-8.921387	-3.977867	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)OC(F)F)O)O
Clu 3, Mem 69	-79.124290	-79.281937	9.244717	-5.037500	-4.049572	0.000000	CNc1c(ccc(n1)C(Cc2ccc(c(c2)O)OC)O)Cl
Clu 50, Mem 18	-79.103409	-86.924850	8.887167	-0.759283	-0.306443	0.000000	Cc1cc(c(c(c1C)O)C)C(Cc2ccc(c(c2)O)OC)O
Clu 57, Mem 4	-79.102608	-83.172134	9.001728	-2.945479	-1.986719	0.000000	Cc1cc(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)C)NCCCCl
Clu 40, Mem 19	-79.100693	-88.230453	9.864016	-0.733351	-0.000921	0.000000	Cc1cc(cc2c1CCCN2)C(Cc3ccc(c(c3)O)OC)O
Clu 68, Mem 13	-79.090096	-83.267029	11.509359	-0.979388	-6.353036	0.000000	CC[NH2+]Cc1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 2	-79.065308	-80.772369	15.274683	-5.137749	-8.429881	0.000000	CC(=O)Nc1cc(cc(c1O)N(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 48, Mem 29	-79.061035	-73.168610	10.217055	-6.908629	-9.200851	0.000000	COc1ccc(cc1O)CC(c2cc(c(cc2Cl)NC=O)O)O
Head 59, Size=11	-79.043091	-79.318344	9.163567	-2.190466	-6.697853	0.000000	CCNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)F
Clu 3, Mem 67	-79.041801	-84.429405	11.814854	-5.096949	-1.330295	0.000000	CNc1cc(ccc1C#N)C(Cc2ccc(c(c2)O)OC)O
Head 54, Size=3	-79.019348	-87.082451	9.356121	-0.921899	-0.371113	0.000000	Cc1cc(cc(c1C(Cc2ccc(c(c2)O)OC)O)C)NC
Clu 3, Mem 9	-79.007462	-88.171707	9.782873	-0.617802	-0.000827	0.000000	Cc1cc(c(c(c1C)NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 60, Mem 4	-79.003914	-90.218033	15.222271	-1.291714	-2.716434	0.000000	[H]N=Cc1c(c(sc1NC=O)C(Cc2ccc(c(c2)O)OC)O)C
Clu 67, Mem 14	-78.958229	-91.289040	13.965316	-1.216870	-0.417634	0.000000	Cc1c(cc(c(c1Cl)NC(=O)C)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 20	-78.950783	-88.878098	11.691241	-1.462603	-0.301313	0.000000	CCNc1cc(cc(c1C(=O)OC)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 11	-78.895889	-80.779510	12.648611	-7.820107	-2.944891	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)OC)O)O)O
Clu 3, Mem 35	-78.844696	-88.955528	15.563980	-1.756758	-3.696390	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)O)C(=O)N)O
Clu 3, Mem 68	-78.819839	-88.563957	12.334731	-1.400574	-1.190053	0.000000	CNc1ccc(cc1C#N)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 20	-78.809334	-82.914047	8.051468	-3.321533	-0.625222	0.000000	Cc1cc(cc2c1NC(C2C)C)C(Cc3ccc(c(c3)O)OC)O
Clu 52, Mem 7	-78.800301	-84.240089	15.658010	-0.777868	-9.440365	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)Cl)NC(=O)OC)O
Clu 71, Mem 4	-78.733055	-71.604866	15.457649	-7.019434	-15.566422	0.000000	Cc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Clu 23, Mem 16	-78.712578	-77.950493	9.373592	-5.278456	-4.857222	0.000000	Cc1c(c2c(cc[nH]2)cc1C(Cc3ccc(c(c3)O)OC)O)C
Clu 62, Mem 10	-78.701149	-89.245972	12.446661	-0.820531	-1.081303	0.000000	Cc1cc(cc(c1O)NC(C)(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 15, Mem 25	-78.697723	-72.014946	10.768156	-4.390982	-13.059962	0.000000	Cc1c([nH]c2c1cc(cc2F)C(Cc3ccc(c(c3)O)OC)O)C
Clu 2, Mem 10	-78.673958	-87.252342	11.759645	-0.994785	-2.186486	0.000000	CNc1cc(c(cc1O)C(Cc2ccc(c(c2)O)OC)O)Cl
Head 74, Size=3	-78.644234	-87.820389	11.812077	-0.930558	-1.705368	0.000000	CCOC(=O)c1cc(cc(c1NC)C)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 14	-78.639397	-93.657539	16.005091	-0.737565	-0.249394	0.000000	CCc1c(cc(cc1NC=O)C(Cc2ccc(c(c2)O)OC)O)N
Clu 3, Mem 10	-78.639107	-76.018196	10.986849	-6.543565	-7.064193	0.000000	Cc1cc(cc(c1O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 72, Mem 4	-78.629929	-95.121895	18.142519	-0.923421	-0.727146	0.000000	CCNC(=O)c1cc(cc(c1O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 7, Mem 22	-78.602448	-90.795410	18.125494	-0.217592	-5.714955	0.000000	CCNc1ccc(cc1NC(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 72, Mem 2	-78.591164	-86.400696	12.223726	-0.780729	-3.633465	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)N)O)C(=O)OC)O
Clu 0, Mem 89	-78.577759	-75.332977	17.519537	-16.888172	-3.876144	0.000000	CCc1c(c(nc(n1)C(Cc2ccc(c(c2)O)OC)O)NC)NC(=O)C
Clu 30, Mem 4	-78.570984	-81.543015	12.610500	-1.473484	-8.164983	0.000000	COc1ccc(cc1O)CC(c2ccc3c(c2)c(c[nH]3)O)O
Clu 15, Mem 8	-78.564056	-86.255028	18.205780	-0.856189	-9.658623	0.000000	CNc1cc(cc2c1n[nH]c2)C(Cc3ccc(c(c3)O)OC)O
Clu 3, Mem 25	-78.563492	-87.141106	9.788692	-1.091897	-0.119173	0.000000	Cc1cc(c(cc1C(Cc2ccc(c(c2)O)OC)O)NC)C
Clu 40, Mem 15	-78.557213	-77.745178	15.399912	-1.511143	-14.700810	0.000000	COc1ccc(cc1O)CC(c2ccc3c(c2)C(CCN3)[NH3+])O
Clu 3, Mem 11	-78.537415	-76.368423	10.140657	-7.216607	-5.093048	0.000000	Cc1cc(cc(c1O)O)C(Cc2ccc(c(c2)O)OC)O
Clu 6, Mem 7	-78.536758	-91.780319	14.000393	-0.467418	-0.289420	0.000000	CNc1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)C(=O)OC
Clu 3, Mem 48	-78.518135	-82.472000	14.096326	-0.899771	-9.242688	0.000000	CC(=O)Nc1cc(ccc1O)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 95	-78.509483	-91.651474	15.558168	-1.341275	-1.074911	0.000000	CN(C)c1cc(cc(c1OC)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 55, Mem 10	-78.475044	-82.531105	11.559540	-0.151719	-7.351767	0.000000	CC(C)c1cc(cc(c1O)NC(C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 12, Mem 3	-78.449951	-90.531456	12.598644	-0.513676	-0.003465	0.000000	Cc1c(cc(c2c1CCN2)N)C(Cc3ccc(c(c3)O)OC)O
Clu 23, Mem 9	-78.436699	-86.750557	10.815010	-0.293863	-2.207294	0.000000	Cc1cc(cc2c1[nH]cc2)C(Cc3ccc(c(c3)O)OC)O
Clu 58, Mem 2	-78.402321	-84.604515	14.529779	-1.463264	-6.864322	0.000000	CCNc1ccc(cc1C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 51, Mem 7	-78.384285	-85.065666	14.719684	-1.126511	-6.911792	0.000000	CCNc1cc(ccc1C(=O)N)C(Cc2ccc(c(c2)O)OC)O
Clu 5, Mem 7	-78.366676	-91.794128	14.458537	-0.873158	-0.157926	0.000000	CC(=O)Nc1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 0, Mem 67	-78.361473	-88.434631	12.169573	-0.087620	-2.008796	0.000000	Cc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 3, Mem 24	-78.333641	-87.194817	9.860398	-0.917705	-0.081514	0.000000	CCNc1cc(ccc1F)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 7	-78.326225	-91.125061	13.368147	-0.478723	-0.090605	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)Cl)Cl)NC=O)O
Clu 72, Mem 7	-78.316772	-76.747490	12.918022	-2.880617	-11.606686	0.000000	Cc1c(c(c(cc1C(Cc2ccc(c(c2)O)OC)O)C(C)[NH2+]C)O)C
Clu 68, Mem 18	-78.299377	-82.623672	10.662068	-4.527260	-1.810499	0.000000	COc1ccc(cc1O)CC(c2cc(c(c(c2)O)O)CC=C)O
Clu 0, Mem 20	-78.296295	-76.915291	15.157971	-8.178026	-8.360944	0.000000	CNc1c(cc(cc1OC)C(Cc2ccc(c(c2)O)OC)O)C(=O)N
Head 60, Size=5	-78.271622	-75.421181	17.774448	-4.897236	-15.727652	0.000000	COc1ccc(cc1O)CC(c2cc(c(s2)NC=O)C(=O)N)O
Head 11, Size=6	-78.249718	-87.481102	13.382017	-1.639166	-2.511465	0.000000	Cc1cc(c2c(c1N)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 78, Mem 2	-78.246056	-81.861038	8.777521	-2.945811	-2.216717	0.000000	Cc1c(c(c(c(c1C)O)C)C(Cc2ccc(c(c2)O)OC)O)C
Clu 81, Mem 7	-78.246040	-81.521095	10.682216	-3.312819	-4.094344	0.000000	CC(C)(C)c1c(cc(cc1O)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 1, Mem 8	-78.241318	-86.660065	10.793271	-1.796598	-0.577935	0.000000	Cc1c[nH]c2c1c(cc(c2F)O)C(Cc3ccc(c(c3)O)OC)O
Clu 9, Mem 2	-78.214096	-93.090164	15.192173	-0.159345	-0.156764	0.000000	Cc1c(c(c(c(c1C(Cc2ccc(c(c2)O)OC)O)C)NC=O)NC)C
Clu 3, Mem 59	-78.209297	-83.553169	9.261586	-1.398002	-2.519708	0.000000	CNc1ccc(c(c1)C(Cc2ccc(c(c2)O)OC)O)F
Clu 51, Mem 9	-78.202797	-87.277451	10.567266	-1.015125	-0.477486	0.000000	CNc1cc([nH+]cc1C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Head 57, Size=4	-78.188293	-84.413795	9.468333	-0.810404	-2.432429	0.000000	Cc1cc(c(c(c1NCCCCl)C)C)C(Cc2ccc(c(c2)O)OC)O
Clu 8, Mem 11	-78.172424	-86.237595	13.799291	-3.733814	-2.000299	0.000000	CCCc1cc(cc(c1O)NC=O)C(Cc2ccc(c(c2)O)OC)O
Clu 67, Mem 19	-78.152985	-81.542358	14.889603	-0.416254	-11.083989	0.000000	Cc1cc(cc(c1NC(=O)C)C[NH3+])C(Cc2ccc(c(c2)O)OC)O
Clu 46, Mem 3	-78.146240	-81.868057	11.589163	-1.642883	-6.224466	0.000000	[H]N=Cc1cc(cc(c1O)Cl)C(Cc2ccc(c(c2)O)OC)O
Clu 53, Mem 6	-78.144859	-90.003967	13.293863	-1.146719	-0.288046	0.000000	Cc1c(cc(cc1Cl)C(Cc2ccc(c(c2)O)OC)O)NC=O
Clu 40, Mem 18	-78.140884	-85.282173	9.402971	-0.955308	-1.306373	0.000000	CC1CCc2cc(cc(c2N1)Cl)C(Cc3ccc(c(c3)O)OC)O
Clu 0, Mem 24	-78.084167	-92.192451	15.019917	-0.612201	-0.299434	0.000000	CNc1cc(cc(c1OC)OC)C(Cc2ccc(c(c2)O)OC)O
Head 16, Size=3	-78.067574	-93.251495	15.400444	-0.061744	-0.154764	0.000000	Cc1cc(c2c(c1NC=O)NCC2)C(Cc3ccc(c(c3)O)OC)O
Clu 46, Mem 9	-78.063461	-84.587288	8.549706	-0.410934	-1.614954	0.000000	CNc1cc(cc(c1)C(F)(F)F)C(Cc2ccc(c(c2)O)OC)O
Clu 28, Mem 2	-78.060333	-89.438347	14.355232	-0.157755	-2.819452	0.000000	CCNc1cc([nH+]c2c1cc([nH]2)C)C(Cc3ccc(c(c3)O)OC)O
Clu 50, Mem 7	-78.028610	-70.708664	10.280787	-4.878431	-12.722295	0.000000	COc1ccc(cc1O)CC(c2cc(c(cc2Cl)O)N)O
Clu 13, Mem 4	-77.992538	-83.094574	13.239808	-1.021225	-7.116548	0.000000	Cc1c[nH]c2c1c(ccc2O)C(Cc3ccc(c(c3)O)OC)O
Clu 4, Mem 10	-77.987526	-92.717941	16.154171	-1.033213	-0.390548	0.000000	CNc1cc(c(c(c1OC)N)OC)C(Cc2ccc(c(c2)O)OC)O
